bench,node,strategy,throughput
matrix_multiply,3,partitioned,0.0903342366757001
freqmine,3,mcs_spin,0.0304599451720987
kmeans,2,malthusian_stp,0.0340483486550902
blackscholes,4,mcs-timepub,0.035486160397445
s_raytrace_ll,2,posix,231278
volrend,3,posix_adaptive,0.134770889487871
barnes,4,ticket,0.141043723554302
canneal,2,malthusian_stp,0.0129182276191706
blackscholes,4,clh_spin,0.0352982703847511
linear_regression,2,ticket,1.81818181818182
string_match,2,mcs_spin,0.0672043010752688
histogram,4,malthusian_stp,0.584795321637427
kmeans,1,ttas,0.0237079184447605
streamcluster_ll,1,partitioned,16335
fmm,3,mcs-timepub,0.0656167979002625
dedup,1,ttas,0.09000900090009
blackscholes,4,clh_stp,0.0353982300884956
fmm,2,ticket,0.0595238095238095
linear_regression,3,mcs_stp,1.44927536231884
pca_ll,2,malthusian_spin,694351
s_raytrace,1,cbomcs_spin,0.0541125541125541
string_match,4,malthusian_stp,0.110132158590308
vips,3,ttas,0.238095238095238
pca_ll,2,partitioned,718782
p_raytrace,1,cbomcs_stp,0.0136855070480361
blackscholes,4,cbomcs_stp,0.0351864883884588
streamcluster_ll,1,ttas,13070
water_nsquared,4,malthusian_spin,0.0632511068943706
barnes,1,cbomcs_stp,0.0508646998982706
streamcluster,3,posix_adaptive,0.099403578528827
linear_regression,2,backoff,2
histogram,4,spinlock,0.505050505050505
kmeans,3,mcs-timepub,0.0437828371278459
radiosity_ll,2,cbomcs_stp,306540
x264,2,mcs-timepub,0.133689839572192
s_raytrace_ll,2,malthusian_stp,185214
radiosity_ll,4,partitioned,179345
histogram,3,posix,0.595238095238095
matrix_multiply,3,cbomcs_stp,0.0892857142857143
pca,3,mcs-timepub,0.0791765637371338
freqmine,3,malthusian_spin,0.0306372549019608
kmeans,3,clh_stp,0.0523560209424084
water_nsquared,2,clh_spin,0.032123353678124
lu_cb,4,posix,0.088809946714032
s_raytrace,3,ttas,0.0627352572145546
matrix_multiply,2,c-tkt-tkt,0.0571428571428571
ferret,1,malthusian_stp,0.0269106566200215
freqmine,1,spinlock,0.0136948781155848
lu_cb,3,c-ptl-tkt,0.0846740050804403
radiosity,3,malthusian_stp,0.0624219725343321
x264,3,spinlock,0.139664804469274
water_nsquared,2,posix,0.0372995151063036
s_raytrace,1,ttas,0.0546746856205577
kmeans,2,clh_stp,0.04
barnes,4,malthusian_stp,0.14367816091954
streamcluster,3,ticket,0.0809716599190283
kmeans,3,posix_adaptive,0.0423549343498518
lu_ncb,4,clh_spin,0.0968054211035818
radiosity_ll,2,cbomcs_stp,304245
swaptions,1,mcs_stp,0.0365898280278083
s_raytrace_ll,1,mcs_spin,150677
radiosity,3,partitioned,0.0609756097560976
s_raytrace_ll,3,posix,215854
word_count,1,ttas,0.134589502018843
canneal,1,mcs_spin,0.0111049416990561
streamcluster,4,mcs_stp,0.05941770647653
barnes,1,malthusian_spin,0.0510986203372509
histogram,2,posix_adaptive,0.78125
histogram,2,spinlock,0.735294117647059
word_count,1,mcs_stp,0.13986013986014
s_raytrace_ll,2,backoff,304203
bodytrack,3,backoff,0.0570776255707763
radiosity_ll,4,mcs-timepub,251018
freqmine,1,posix_adaptive,0.0138389150290617
kmeans,3,spinlock,0.0433463372345037
s_raytrace_ll,3,cbomcs_spin,322274
s_raytrace_ll,4,ticket,106247
histogram,2,clh_stp,0.636942675159236
linear_regression,4,spinlock,1.58730158730159
radiosity,1,partitioned,0.0641848523748395
pca,3,mcs_stp,0.021978021978022
water_spatial,1,ticket,0.0506842372022301
freqmine,4,clh_stp,0.0322268772155978
linear_regression,1,mcs_stp,1.08695652173913
fmm,4,mcs_spin,0.066577896138482
barnes,3,posix_adaptive,0.123915737298637
blackscholes,4,malthusian_spin,0.0352609308885755
streamcluster,1,c-tkt-tkt,0.699300699300699
p_raytrace,3,clh_spin,0.0136911281489595
kmeans,4,cbomcs_spin,0.0454545454545455
matrix_multiply,1,malthusian_stp,0.0317863954227591
fmm,1,malthusian_spin,0.044404973357016
x264,2,malthusian_spin,0.134228187919463
lu_cb,4,c-tkt-tkt,0.0918273645546373
p_raytrace,4,c-ptl-tkt,0.0135648399348888
string_match,1,cbomcs_spin,0.0358551452133381
linear_regression,3,spinlock,1.66666666666667
barnes,1,ttas,0.0513347022587269
s_raytrace_ll,2,mcs_spin,316703
s_raytrace_ll,2,c-ptl-tkt,309601
fmm,4,mcs_stp,0.072463768115942
radiosity_ll,3,clh_stp,20650
streamcluster_ll,3,posix,9665
water_spatial,4,spinlock,0.1230012300123
s_raytrace,3,mcs_stp,0.010989010989011
ssl_proxy,4,clh_spin,43662
ferret,4,malthusian_spin,0.00985512959495417
streamcluster_ll,1,posix_adaptive,11141
ferret,2,mcs_stp,0.0528262017960909
swaptions,4,cbomcs_spin,0.132450331125828
water_nsquared,1,mcs_stp,0.0192901234567901
vips,1,cbomcs_spin,0.0865051903114187
dedup,4,mcs_stp,0.0205888408482602
ssl_proxy,2,cbomcs_spin,92070
swaptions,4,c-ptl-tkt,0.133155792276964
string_match,3,ttas,0.0946969696969697
vips,4,c-ptl-tkt,0.060313630880579
ferret,1,mcs-timepub,0.0269179004037685
kmeans,1,mcs_stp,0.0245821042281219
s_raytrace,2,posix_adaptive,0.0786163522012579
streamcluster,1,malthusian_spin,0.578034682080925
s_raytrace_ll,2,mcs_stp,24030
ferret,3,malthusian_spin,0.0146348602370847
volrend,4,malthusian_spin,0.154798761609907
streamcluster_ll,2,posix_adaptive,10147
radiosity_ll,3,posix,129275
streamcluster,3,c-tkt-tkt,0.303030303030303
water_spatial,1,partitioned,0.0506842372022301
ssl_proxy,2,malthusian_stp,36433
swaptions,3,posix,0.1001001001001
fmm,2,spinlock,0.0599520383693046
dedup,1,malthusian_spin,0.0366568914956012
streamcluster_ll,1,c-ptl-tkt,15901
streamcluster,2,backoff,0.314465408805031
streamcluster,1,cbomcs_stp,0.714285714285714
fmm,1,posix,0.0440334654337296
string_match,4,posix,0.121065375302663
matrix_multiply,1,ticket,0.031104199066874
vips,2,mcs_spin,0.164744645799012
pca_ll,1,ttas,623122
vips,3,posix_adaptive,0.238095238095238
radiosity_ll,4,mcs_stp,20379
lu_ncb,2,ticket,0.0475511174512601
volrend,3,malthusian_spin,0.163398692810458
blackscholes,2,posix,0.031328320802005
radiosity_ll,4,mcs-timepub,248235
streamcluster_ll,2,malthusian_stp,11975
pca,1,cbomcs_stp,0.0965250965250965
s_raytrace_ll,4,clh_spin,273722
blackscholes,3,malthusian_spin,0.0339789330615019
word_count,1,mcs_stp,0.137174211248285
lu_ncb,3,clh_stp,0.0825763831544178
lu_ncb,2,spinlock,0.0529661016949153
swaptions,4,clh_spin,0.132275132275132
s_raytrace,2,spinlock,0.0359582883854729
freqmine,1,backoff,0.0138312586445367
p_raytrace,1,c-tkt-tkt,0.0135593220338983
pca,3,malthusian_spin,0.0749625187406297
mysqld,3,malthusian_stp,3009
water_spatial,1,mcs-timepub,0.05
lu_ncb,1,partitioned,0.0377500943752359
linear_regression,4,clh_stp,1.42857142857143
string_match,1,backoff,0.035486160397445
word_count,2,mcs-timepub,0.116144018583043
freqmine,4,partitioned,0.0322164948453608
blackscholes,2,c-ptl-tkt,0.0314070351758794
blackscholes,4,partitioned,0.0353731871241599
lu_cb,1,cbomcs_stp,0.0461680517082179
ssl_proxy,1,mcs_stp,4517
mysqld,2,posix,3390
swaptions,3,partitioned,0.1001001001001
s_raytrace_ll,1,mcs-timepub,151396
bodytrack,2,ttas,0.0505305709954523
pca,2,mcs_spin,0.0838926174496644
blackscholes,3,spinlock,0.0339097999321804
ssl_proxy,3,posix,34374
ferret,4,posix,0.0766283524904215
matrix_multiply,1,ticket,0.0308451573103023
water_spatial,1,spinlock,0.0507356671740233
string_match,4,posix_adaptive,0.120192307692308
water_spatial,2,malthusian_stp,0.0826446280991736
bodytrack,1,ttas,0.0366300366300366
kmeans,4,posix_adaptive,0.0475511174512601
volrend,3,spinlock,0.126262626262626
streamcluster_ll,3,posix,9590
volrend,1,cbomcs_spin,0.10482180293501
linear_regression,3,malthusian_spin,2.4390243902439
s_raytrace,3,malthusian_spin,0.109170305676856
blackscholes,4,partitioned,0.0353982300884956
pca,2,backoff,0.0880281690140845
lu_cb,1,cbomcs_spin,0.0460829493087558
word_count,3,mcs_stp,0.0955109837631328
barnes,1,posix_adaptive,0.0513874614594039
water_spatial,2,spinlock,0.0838926174496644
pca_ll,1,ticket,634110
bodytrack,2,malthusian_spin,0.0507872016251905
fmm,1,mcs_spin,0.0435540069686411
histogram,3,spinlock,0.512820512820513
word_count,1,mcs_spin,0.134770889487871
freqmine,1,clh_stp,0.0133600534402138
kmeans,4,mcs-timepub,0.0474833808167142
linear_regression,2,posix_adaptive,1.88679245283019
bodytrack,3,posix,0.0565930956423316
matrix_multiply,1,mcs_stp,0.0309597523219814
x264,3,mcs_stp,0.139082058414465
lu_cb,4,malthusian_spin,0.0923361034164358
p_raytrace,3,clh_spin,0.0133511348464619
mysqld,1,mcs-timepub,1876
canneal,1,ttas,0.011063170704724
linear_regression,2,posix,1.85185185185185
water_nsquared,4,c-tkt-tkt,0.0605326876513317
lu_cb,1,malthusian_spin,0.0461680517082179
barnes,1,posix,0.0511247443762781
freqmine,2,mcs_spin,0.0251004016064257
x264,2,spinlock,0.134048257372654
lu_ncb,2,partitioned,0.0514933058702369
ssl_proxy,3,ticket,27931
p_raytrace,1,posix,0.0136054421768707
barnes,4,backoff,0.142857142857143
swaptions,2,malthusian_stp,0.0668449197860962
matrix_multiply,3,partitioned,0.0904159132007233
freqmine,1,posix,0.0136761487964989
x264,1,posix,0.0868055555555556
barnes,4,ttas,0.146842878120411
fmm,2,clh_spin,0.0572737686139748
pca,1,partitioned,0.0871080139372822
lu_cb,1,clh_spin,0.0461254612546125
water_spatial,4,c-ptl-tkt,0.119617224880383
x264,3,backoff,0.140646976090014
linear_regression,4,spinlock,1.49253731343284
lu_ncb,2,cbomcs_spin,0.0474158368895211
s_raytrace,1,cbomcs_stp,0.0538793103448276
matrix_multiply,2,posix_adaptive,0.0609384521633151
barnes,2,malthusian_spin,0.0900900900900901
barnes,1,cbomcs_spin,0.0510204081632653
dedup,2,malthusian_spin,0.0273897562311695
lu_cb,1,clh_stp,0.0461467466543609
s_raytrace,4,posix,0.0922509225092251
pca,3,mcs-timepub,0.0792393026941363
pca,2,ttas,0.0725689404934688
matrix_multiply,2,ticket,0.0608272506082725
histogram,1,cbomcs_stp,0.909090909090909
blackscholes,4,backoff,0.0354484225451967
streamcluster_ll,4,partitioned,12539
s_raytrace,1,clh_stp,0.0529661016949153
ferret,1,backoff,0.0269251480883145
lu_ncb,4,ttas,0.0831255195344971
fmm,1,malthusian_stp,0.0431592576607682
kmeans,4,posix_adaptive,0.0441501103752759
swaptions,4,cbomcs_stp,0.132450331125828
radiosity_ll,3,mcs_spin,284126
lu_ncb,2,clh_stp,0.0672947510094213
streamcluster,4,backoff,0.0460617227084293
lu_ncb,3,spinlock,0.0675219446320054
fmm,1,partitioned,0.0437828371278459
barnes,4,partitioned,0.134408602150538
string_match,1,clh_spin,0.0358680057388809
bodytrack,1,mcs_stp,0.0362581580855693
s_raytrace,3,backoff,0.131061598951507
vips,4,malthusian_spin,0.0341763499658236
swaptions,1,clh_spin,0.0365497076023392
kmeans,4,c-ptl-tkt,0.0474158368895211
freqmine,1,partitioned,0.01318391562294
streamcluster,4,malthusian_spin,0.0560224089635854
lu_ncb,1,mcs-timepub,0.0352236703064459
dedup,1,partitioned,0.0864304235090752
ssl_proxy,4,mcs_stp,3973
matrix_multiply,3,posix,0.0890471950133571
blackscholes,2,mcs_stp,0.0314564328405159
s_raytrace_ll,2,malthusian_stp,195046
freqmine,2,clh_spin,0.0252143217347453
x264,4,mcs-timepub,0.136986301369863
string_match,2,posix_adaptive,0.0674763832658569
fmm,2,mcs-timepub,0.0592417061611374
linear_regression,3,clh_spin,2.5
dedup,2,malthusian_stp,0.0264131008980454
pca_ll,3,clh_stp,88385
s_raytrace,2,partitioned,0.1
swaptions,2,cbomcs_spin,0.0668449197860962
radiosity_ll,4,cbomcs_stp,38837
ssl_proxy,2,ttas,31395
kmeans,2,clh_spin,0.040766408479413
swaptions,2,ticket,0.0666666666666667
radiosity,2,mcs_spin,0.067842605156038
volrend,1,ttas,0.104166666666667
lu_cb,3,cbomcs_stp,0.0846740050804403
blackscholes,2,clh_spin,0.0314070351758794
freqmine,3,mcs_stp,0.0300210147102972
kmeans,3,ticket,0.0409668168783286
water_spatial,3,clh_spin,0.0809716599190283
p_raytrace,3,clh_stp,0.0137211855104281
mysqld,3,mcs-timepub,1488
streamcluster_ll,4,spinlock,4678
s_raytrace,3,ttas,0.0603500301750151
bodytrack,2,ticket,0.050709939148073
pca,2,malthusian_stp,0.0803858520900322
radiosity,1,posix_adaptive,0.0617283950617284
streamcluster,4,posix_adaptive,0.0459136822773186
linear_regression,4,ttas,2.4390243902439
streamcluster_ll,2,posix_adaptive,10043
ssl_proxy,4,mcs_stp,3765
lu_ncb,1,malthusian_stp,0.0388349514563107
kmeans,3,malthusian_spin,0.043859649122807
linear_regression,1,ttas,1.08695652173913
bodytrack,4,posix_adaptive,0.0589275191514437
water_spatial,3,mcs_spin,0.103092783505155
freqmine,1,spinlock,0.0139372822299652
x264,3,clh_spin,0.13986013986014
ssl_proxy,2,malthusian_spin,52521
radiosity,2,spinlock,0.0455788514129444
volrend,1,partitioned,0.106157112526539
radiosity,2,c-ptl-tkt,0.0678886625933469
s_raytrace_ll,3,mcs-timepub,358369
fmm,3,malthusian_spin,0.0675675675675676
fmm,3,c-ptl-tkt,0.0679809653297077
vips,2,cbomcs_stp,0.166112956810631
radiosity,3,spinlock,0.0365764447695684
matrix_multiply,3,mcs_stp,0.0866551126516465
x264,4,clh_stp,0.137174211248285
matrix_multiply,2,mcs-timepub,0.0601322910402886
ferret,4,cbomcs_spin,0.0144990575612585
water_spatial,1,posix,0.0506329113924051
barnes,3,malthusian_spin,0.120336943441637
string_match,4,mcs_spin,0.10482180293501
radiosity_ll,2,malthusian_stp,183114
freqmine,2,posix_adaptive,0.0253807106598985
matrix_multiply,1,malthusian_spin,0.0306372549019608
s_raytrace_ll,4,clh_spin,274404
matrix_multiply,4,malthusian_spin,0.114810562571757
streamcluster_ll,2,mcs_stp,13354
histogram,3,c-ptl-tkt,0.581395348837209
lu_ncb,3,posix_adaptive,0.0670690811535882
blackscholes,4,ttas,0.0354484225451967
word_count,3,partitioned,0.0959692898272553
histogram,2,mcs-timepub,0.72463768115942
canneal,1,cbomcs_stp,0.0111049416990561
lu_cb,2,posix,0.0699300699300699
x264,3,mcs_spin,0.137741046831956
linear_regression,3,clh_spin,2.5
canneal,2,malthusian_stp,0.0126230749810654
fmm,3,malthusian_spin,0.063653723742839
x264,1,malthusian_stp,0.0867302688638335
s_raytrace_ll,3,cbomcs_spin,317399
lu_ncb,1,clh_spin,0.0339673913043478
streamcluster_ll,3,malthusian_spin,7276
freqmine,1,partitioned,0.0126694539465349
radiosity_ll,1,clh_stp,24337
radiosity,3,c-ptl-tkt,0.0685400959561343
blackscholes,3,ttas,0.0339097999321804
radiosity_ll,4,posix,128506
swaptions,1,mcs_spin,0.0365764447695684
pca,2,clh_spin,0.0880281690140845
barnes,4,mcs_spin,0.134770889487871
bodytrack,2,clh_spin,0.0509424350483953
s_raytrace_ll,1,mcs-timepub,152006
ferret,1,ticket,0.0269469145782808
fmm,2,backoff,0.0610873549175321
barnes,2,c-ptl-tkt,0.0901713255184851
water_spatial,1,c-ptl-tkt,0.0504795557799091
fmm,4,partitioned,0.0674308833445718
string_match,3,posix_adaptive,0.0958772770853308
kmeans,2,mcs-timepub,0.0345901072293324
kmeans,2,c-ptl-tkt,0.0329815303430079
blackscholes,2,c-tkt-tkt,0.0313873195229127
kmeans,1,cbomcs_stp,0.0236686390532544
mysqld,1,cbomcs_stp,3242
radiosity_ll,4,mcs_spin,295985
radiosity_ll,1,ticket,148395
freqmine,4,posix_adaptive,0.0321957501609788
kmeans,3,clh_spin,0.0525210084033613
p_raytrace,1,ticket,0.0134390538906061
lu_cb,1,malthusian_spin,0.0461254612546125
kmeans,1,mcs_spin,0.0239923224568138
radiosity,3,cbomcs_spin,0.0694444444444444
matrix_multiply,1,cbomcs_stp,0.0298329355608592
barnes,4,ticket,0.139275766016713
s_raytrace,1,mcs-timepub,0.0539374325782093
vips,4,mcs_stp,0.26525198938992
dedup,1,malthusian_stp,0.0353107344632768
radiosity_ll,4,ttas,85671
pca_ll,3,mcs-timepub,700176
lu_cb,4,ttas,0.0922509225092251
vips,1,malthusian_stp,0.0856898029134533
radiosity,3,mcs_spin,0.0661375661375661
canneal,4,posix_adaptive,0.01383700013837
volrend,1,spinlock,0.101010101010101
pca_ll,4,posix,409320
bodytrack,1,posix,0.0363901018922853
ssl_proxy,3,c-ptl-tkt,67253
bodytrack,4,spinlock,0.0578034682080925
fmm,1,partitioned,0.0436871996505024
streamcluster,4,mcs-timepub,0.0531914893617021
s_raytrace_ll,2,c-ptl-tkt,308263
water_nsquared,4,mcs_spin,0.0609013398294762
freqmine,3,partitioned,0.0303398058252427
s_raytrace_ll,3,c-tkt-tkt,377318
matrix_multiply,2,ttas,0.0580046403712297
p_raytrace,4,clh_spin,0.0135482996883891
lu_cb,4,posix,0.0916590284142988
ferret,4,ttas,0.0669344042838019
lu_ncb,4,partitioned,0.0889679715302491
mysqld,3,posix_adaptive,3106
radiosity,2,partitioned,0.0652741514360313
string_match,3,ticket,0.0954198473282443
streamcluster_ll,2,mcs_spin,13270
linear_regression,3,mcs_spin,2.5
canneal,4,mcs-timepub,0.0138178803371563
canneal,1,c-tkt-tkt,0.0110509448557852
swaptions,1,mcs-timepub,0.0365230094959825
swaptions,3,clh_spin,0.1001001001001
word_count,2,mcs-timepub,0.112994350282486
pca_ll,3,c-ptl-tkt,1039885
kmeans,2,malthusian_stp,0.0345661942620118
barnes,3,mcs_spin,0.120192307692308
mysqld,2,mcs_stp,3165
fmm,1,clh_stp,0.0422832980972516
volrend,4,malthusian_stp,0.142450142450142
streamcluster_ll,2,c-ptl-tkt,15593
pca_ll,1,mcs-timepub,695017
fmm,1,posix,0.0439753737906772
fmm,3,mcs-timepub,0.0672947510094213
word_count,1,ticket,0.134952766531714
lu_cb,1,posix,0.0461254612546125
water_nsquared,4,mcs_spin,0.0638569604086845
radiosity_ll,2,mcs-timepub,251745
dedup,1,backoff,0.0915750915750916
vips,2,ticket,0.166112956810631
dedup,2,clh_stp,0.0117274539697432
matrix_multiply,4,malthusian_spin,0.114942528735632
water_nsquared,4,cbomcs_stp,0.0610500610500611
string_match,4,malthusian_stp,0.121359223300971
histogram,4,c-ptl-tkt,0.591715976331361
pca,3,backoff,0.0825763831544178
pca,2,spinlock,0.0481927710843374
pca_ll,3,ticket,430998
dedup,2,mcs_spin,0.027292576419214
lu_cb,3,mcs-timepub,0.0841042893187553
lu_ncb,4,malthusian_spin,0.0811688311688312
lu_cb,1,partitioned,0.0461680517082179
swaptions,3,mcs_stp,0.1001001001001
canneal,4,mcs_spin,0.0137324910738808
radiosity,1,malthusian_stp,0.0629326620516048
radiosity_ll,1,cbomcs_stp,225721
s_raytrace_ll,2,cbomcs_stp,156933
matrix_multiply,4,cbomcs_stp,0.109289617486339
kmeans,4,partitioned,0.0413907284768212
ssl_proxy,1,mcs_spin,63240
dedup,4,spinlock,0.0504795557799091
barnes,2,clh_spin,0.0876424189307625
linear_regression,2,partitioned,1.88679245283019
ssl_proxy,1,posix_adaptive,46410
canneal,2,c-tkt-tkt,0.0127959053103007
pca_ll,2,c-ptl-tkt,973875
water_nsquared,3,clh_spin,0.0437254044599913
blackscholes,1,partitioned,0.0255754475703325
s_raytrace,2,spinlock,0.0399201596806387
kmeans,2,partitioned,0.0349040139616056
word_count,1,backoff,0.133511348464619
dedup,3,spinlock,0.0600600600600601
string_match,4,ticket,0.120048019207683
ssl_proxy,3,mcs-timepub,54571
lu_cb,1,cbomcs_spin,0.0460829493087558
volrend,1,clh_stp,0.104384133611691
dedup,3,partitioned,0.056274620146314
word_count,3,cbomcs_stp,0.0951474785918173
word_count,2,mcs_stp,0.115340253748558
water_spatial,1,mcs-timepub,0.05005005005005
radiosity_ll,1,c-ptl-tkt,237887
radiosity_ll,4,mcs_stp,20335
bodytrack,4,cbomcs_stp,0.0591715976331361
pca_ll,4,clh_stp,86178
vips,4,cbomcs_stp,0.238095238095238
x264,4,backoff,0.137931034482759
radiosity,2,partitioned,0.0656167979002625
canneal,4,c-tkt-tkt,0.0138446628824588
lu_ncb,4,ttas,0.0836820083682008
mysqld,3,mcs_stp,2700
x264,1,mcs_spin,0.0873362445414847
s_raytrace,1,partitioned,0.0543183052688756
lu_cb,3,ticket,0.0843881856540084
x264,2,c-tkt-tkt,0.133511348464619
lu_cb,2,ticket,0.0701754385964912
water_spatial,3,partitioned,0.105263157894737
ssl_proxy,2,posix,38696
vips,3,spinlock,0.235849056603774
swaptions,1,ttas,0.036563071297989
radiosity_ll,4,malthusian_spin,205252
vips,4,mcs_stp,0.284090909090909
streamcluster,1,partitioned,0.675675675675676
blackscholes,2,backoff,0.0313577924114142
dedup,1,posix,0.0932835820895522
histogram,1,clh_spin,0.813008130081301
ssl_proxy,1,spinlock,21611
radiosity,4,posix,0.0583771161704612
radiosity_ll,1,clh_stp,24377
ssl_proxy,2,malthusian_stp,36616
blackscholes,4,cbomcs_stp,0.0354233085370174
string_match,1,backoff,0.0354609929078014
blackscholes,3,cbomcs_stp,0.03385240352065
vips,3,mcs-timepub,0.233644859813084
kmeans,3,c-tkt-tkt,0.0406008932196508
lu_cb,1,malthusian_spin,0.0461467466543609
x264,1,mcs_spin,0.0868055555555556
s_raytrace,2,cbomcs_spin,0.0956022944550669
matrix_multiply,3,ticket,0.0925925925925926
lu_cb,1,c-tkt-tkt,0.0462107208872458
string_match,1,mcs_stp,0.0357909806728704
linear_regression,1,mcs_spin,1.08695652173913
barnes,4,cbomcs_stp,0.135685210312076
streamcluster_ll,3,malthusian_spin,6559
histogram,2,malthusian_stp,0.735294117647059
water_nsquared,1,malthusian_stp,0.0192418703097941
radiosity_ll,1,malthusian_spin,202937
fmm,1,c-ptl-tkt,0.0432900432900433
x264,3,malthusian_spin,0.139275766016713
matrix_multiply,2,mcs_stp,0.0591016548463357
canneal,2,posix_adaptive,0.0126550240445457
kmeans,2,ticket,0.0325097529258778
word_count,1,malthusian_stp,0.136425648021828
ferret,4,mcs-timepub,0.069060773480663
fmm,2,mcs-timepub,0.0605326876513317
canneal,4,posix,0.0138331719463273
histogram,4,posix,0.571428571428571
x264,3,mcs-timepub,0.138504155124654
streamcluster,3,cbomcs_spin,0.26246719160105
matrix_multiply,1,posix,0.0301114122252334
s_raytrace_ll,3,malthusian_spin,264380
streamcluster_ll,3,spinlock,9201
lu_cb,1,clh_stp,0.0461467466543609
matrix_multiply,3,malthusian_stp,0.0915750915750916
kmeans,4,ttas,0.0424268137462877
freqmine,1,clh_stp,0.0126008064516129
streamcluster_ll,4,ticket,3445
lu_cb,2,mcs_stp,0.0698324022346369
canneal,3,c-tkt-tkt,0.0135943447525829
pca_ll,1,partitioned,633791
pca_ll,2,mcs_spin,871623
water_nsquared,4,posix,0.0606060606060606
radiosity,4,clh_spin,0.0639386189258312
radiosity,3,posix_adaptive,0.0625782227784731
barnes,4,spinlock,0.141043723554302
water_nsquared,3,mcs_stp,0.0536480686695279
blackscholes,3,cbomcs_stp,0.0339443312966735
ferret,4,cbomcs_stp,0.075642965204236
histogram,2,c-ptl-tkt,0.740740740740741
pca,3,posix_adaptive,0.0616903146206046
histogram,4,cbomcs_spin,0.574712643678161
string_match,4,backoff,0.119047619047619
volrend,3,ticket,0.151515151515152
p_raytrace,3,malthusian_spin,0.0137080191912269
water_nsquared,2,ttas,0.0375516334960571
water_nsquared,2,c-ptl-tkt,0.0373831775700935
s_raytrace_ll,4,clh_stp,21500
pca_ll,1,mcs_spin,646694
radiosity_ll,3,partitioned,137587
fmm,4,spinlock,0.0700280112044818
radiosity_ll,2,cbomcs_spin,326973
lu_cb,4,cbomcs_spin,0.0927643784786642
ferret,2,ticket,0.0528820729772607
vips,3,mcs_spin,0.233644859813084
barnes,2,mcs_spin,0.0897666068222621
barnes,3,c-tkt-tkt,0.121065375302663
ferret,4,partitioned,0.0114220445459737
pca_ll,3,c-tkt-tkt,978155
freqmine,1,backoff,0.0139043381535039
bodytrack,1,ticket,0.0364431486880466
ssl_proxy,1,clh_stp,6433
s_raytrace,1,backoff,0.0543773790103317
streamcluster,2,mcs-timepub,0.225225225225225
radiosity,2,mcs-timepub,0.063653723742839
canneal,3,mcs_spin,0.0135740464232388
kmeans,2,spinlock,0.0333667000333667
water_nsquared,4,clh_spin,0.0471253534401508
freqmine,3,ttas,0.0304971027752364
x264,1,spinlock,0.0868809730668983
x264,4,cbomcs_spin,0.137931034482759
streamcluster_ll,3,malthusian_stp,5668
volrend,1,malthusian_spin,0.105708245243129
p_raytrace,1,ttas,0.0136780194227876
swaptions,4,clh_spin,0.13262599469496
blackscholes,2,malthusian_spin,0.0314070351758794
ssl_proxy,4,spinlock,4411
s_raytrace,3,c-tkt-tkt,0.137551581843191
water_spatial,4,partitioned,0.117096018735363
lu_ncb,1,spinlock,0.0350140056022409
matrix_multiply,4,partitioned,0.118906064209275
kmeans,2,spinlock,0.0312597686777118
kmeans,1,cbomcs_stp,0.0244857982370225
radiosity,2,clh_stp,0.0297176820208024
lu_cb,3,posix,0.0843881856540084
lu_ncb,3,c-tkt-tkt,0.0634115409004439
linear_regression,2,mcs_stp,1.28205128205128
s_raytrace,4,ticket,0.0573065902578797
fmm,4,malthusian_spin,0.0685400959561343
bodytrack,4,c-ptl-tkt,0.0594883997620464
lu_cb,1,malthusian_stp,0.0461467466543609
swaptions,2,mcs-timepub,0.0668002672010688
kmeans,2,cbomcs_spin,0.0348310693138279
vips,2,mcs_spin,0.166389351081531
ferret,4,clh_stp,0.0763941940412529
bodytrack,3,backoff,0.0565610859728507
streamcluster,3,spinlock,0.110132158590308
volrend,3,clh_stp,0.147710487444609
water_spatial,4,clh_spin,0.0874125874125874
swaptions,3,cbomcs_stp,0.1
x264,2,partitioned,0.133868808567604
linear_regression,2,spinlock,1.53846153846154
matrix_multiply,4,cbomcs_stp,0.112612612612613
word_count,2,ticket,0.114942528735632
lu_cb,3,c-tkt-tkt,0.0849617672047579
canneal,3,posix_adaptive,0.0135391280801516
matrix_multiply,2,posix_adaptive,0.0604229607250755
freqmine,4,mcs_spin,0.032071840923669
streamcluster_ll,1,mcs_spin,12682
radiosity_ll,4,clh_spin,239875
word_count,3,mcs-timepub,0.0966183574879227
s_raytrace,1,clh_spin,0.0541418516513265
s_raytrace_ll,3,backoff,342415
s_raytrace_ll,1,mcs_stp,151943
lu_cb,3,backoff,0.0833333333333333
p_raytrace,4,mcs_stp,0.013646288209607
matrix_multiply,4,partitioned,0.120048019207683
pca_ll,4,posix_adaptive,451208
s_raytrace,2,partitioned,0.100704934541793
swaptions,3,c-tkt-tkt,0.1001001001001
bodytrack,4,malthusian_stp,0.0584795321637427
freqmine,4,partitioned,0.0321130378933847
swaptions,4,backoff,0.133155792276964
swaptions,3,mcs_spin,0.1
bodytrack,3,ticket,0.0567214974475326
fmm,4,cbomcs_stp,0.0714285714285714
radiosity,3,partitioned,0.0627352572145546
volrend,4,c-tkt-tkt,0.168918918918919
volrend,4,cbomcs_stp,0.123915737298637
water_nsquared,1,posix,0.0193050193050193
s_raytrace_ll,4,malthusian_stp,162980
streamcluster_ll,1,malthusian_stp,13999
s_raytrace_ll,4,c-tkt-tkt,432352
x264,3,posix_adaptive,0.141643059490085
lu_cb,1,clh_spin,0.0462107208872458
