bench,node,strategy,throughout,tpp
swaptions,2,mcs-timepub,0.0672494956287828,0.000449396485528849
radiosity,1,alock-ls,0.101936799184506,0.00111725489203825
streamcluster_ll,2,mcs_spin,36930,236.624110912775
memcached-new,1,mcs_stp,468258,2890.69132425909
streamcluster,1,ticket,1.03092783505155,0.00839802344791972
linear_regression,2,clh_stp,0.595238095238095,0.00591617207763906
radiosity_ll,2,c-bo-mcs_stp,177619,1391.02711194613
histogram,2,spinlock-ls,0.492610837438424,0.00453846769820954
histogram,2,partitioned,0.43859649122807,0.00423840675170736
histogram,1,partitioned,0.970873786407767,0.00782080410535906
linear_regression,2,mcs_stp,0.714285714285714,0.006688900393203
streamcluster_ll,2,mcs_stp,28923,188.1765602181
rocksdb,2,malth_spin,6360126,37300.0897747284
sqlite,2,mcs_stp,650,8.39670368665672
fmm,2,ahmcs,0.0707714083510262,0.000562902900389561
histogram,2,ttas-ls,0.529100529100529,0.00483809515349769
memcached-new,1,mcs_stp,460420,2895.39359619078
ferret,2,pthreadadapt,0.04516711833785,0.000276155182742806
vips,1,c-bo-mcs_stp,0.0892857142857143,0.000713323458772916
canneal,2,mcs_stp,0.0181818181818182,0.0001838053275486
histogram,2,partitioned,0.625,0.00532589060714429
histogram,2,c-bo-mcs_spin,0.4,0.00406631993780059
water_spatial,2,c-bo-mcs_spin,0.0851788756388416,0.000625795899741209
radiosity,2,pthreadadapt,0.101729399796541,0.00100076576795185
memcached-new,1,malth_spin,448497,2785.49120404001
histogram,2,c-ptl-tkt,0.602409638554217,0.00525083774359509
lu_ncb,2,clh_stp,0.0730460189919649,0.000396254598366206
radiosity_ll,2,clh_stp,7065,88.1024022014702
dedup,2,pthread,0.07627765064836,0.000774341368655648
pca,2,clh_stp,0.00615649818383304,7.82177774790095e-05
vips,1,spinlock,0.089126559714795,0.0007147823205352
sqlite,2,mutexee,19986,156.518176188124
pca,1,mcs_spin,0.113122171945701,0.000897827194354149
kmeans,1,mcs-timepub,0.0318066157760814,0.000261465771383044
s_raytrace,1,mcs-timepub,0.0619195046439629,0.0004851954387557
histogram,2,clh-ls,0.460829493087558,0.00440961067591438
bodytrack,1,malth_stp,0.0368731563421829,0.000364643491323915
histogram,1,mcs_stp,0.952380952380952,0.00783204131019588
radiosity,2,spinlock,0.0746268656716418,0.000668438875484692
s_raytrace,2,c-bo-mcs_stp,0.0519210799584631,0.000426890456167679
upscaledb,1,clh_stp,15938,230.44133506241
histogram,2,clh-ls,0.3690036900369,0.00367819311852735
blackscholes,2,clh-ls,0.0335683115139309,0.000331441169503636
histogram,2,clh_spin,0.495049504950495,0.00461192089959797
dedup,2,clh-ls,0.0146520146520147,0.000147580838920174
volrend,2,clh_stp,0.0919117647058823,0.000861794041331242
word_count,2,c-ptl-tkt,0.135135135135135,0.0011885626456504
radiosity,2,clh_stp,0.0267236771779797,0.000331162863007625
barnes,1,clh-ls,0.0526315789473684,0.000441572548826476
histogram,2,c-bo-mcs_stp,0.434782608695652,0.00417436110996212
s_raytrace_ll,1,ticket,189049,1479.51305363937
kyotocabinet,2,pthread,226925,2875.26646184287
matrix_multiply,2,malth_stp,0.0681663258350375,0.000423170577870878
radiosity,2,c-bo-mcs_stp,0.09765625,0.00103888712308667
histogram,1,ticket,1.01010101010101,0.00839275255267457
sqlite,1,c-bo-mcs_stp,22310,200.145866953757
streamcluster,2,spinlock,0.649350649350649,0.00432111068861211
streamcluster_ll,2,malth_spin,29404,192.495382506865
matrix_multiply,1,mutexee,0.0344827586206897,0.000281532292271098
memcached-old,1,c-bo-mcs_stp,86843,837.229051901125
lu_ncb,2,spinlock-ls,0.076103500761035,0.000416259824200664
word_count,2,mcs-timepub,0.136612021857923,0.00120232999915281
barnes,2,clh-ls,0.0900900900900901,0.000620891658848011
dedup,2,clh_spin,0.00486499635125274,3.68078171234121e-05
dedup,2,c-tkt-tkt,0.00811095790412848,5.60971535306274e-05
histogram,2,spinlock-ls,0.380228136882129,0.00380049158294488
word_count,1,ahmcs,0.165289256198347,0.00130379380385215
bodytrack,1,ticket,0.0343997248022016,0.000349844137492341
barnes,1,ticket,0.0545851528384279,0.000455406473763145
s_raytrace_ll,1,malth_spin,189156,1476.28589925238
dedup,2,spinlock-ls,0.079428117553614,0.000790618003070204
canneal,1,malth_stp,0.0156617071260767,0.000162673796444435
linear_regression,2,ahmcs,2.04081632653061,0.0124539077759734
lu_cb,2,ticket-ls,0.078003120124805,0.000566819936988226
streamcluster,2,pthread,0.709219858156028,0.00474938093837955
kyotocabinet,2,c-bo-mcs_stp,108029,1106.657067423
barnes,1,ticket-ls,0.0546746856205577,0.000454488704606768
linear_regression,1,c-bo-mcs_stp,1.51515151515152,0.0111613579323263
vips,2,alock-ls,0.122549019607843,0.000777690026691566
histogram,2,c-ptl-tkt,0.386100386100386,0.00377229229056059
lu_ncb,2,hticket-ls,0.0814332247557003,0.000436483722590747
histogram,2,partitioned,0.526315789473684,0.00467905165785795
histogram,1,ttas-ls,0.961538461538461,0.00784894707630803
x264,1,mutexee,0.0905797101449275,0.00069324526445321
kyotocabinet,1,ttas-ls,580711,4884.0142186293
upscaledb,2,c-bo-mcs_spin,332657,2158.0016436536
memcached-new,1,mcs-ls,448184,2787.30280162602
histogram,2,ttas,0.460829493087558,0.00434137793269088
lu_cb,1,pthread,0.05249343832021,0.000438007815447912
upscaledb,1,hmcs,303316,2611.69554247643
bodytrack,1,clh-ls,0.0346140533056421,0.000349542454449896
pca,1,malth_spin,0.117508813160987,0.00092931416838338
pca_ll,2,spinlock,785648,3696.2881945538
word_count,2,clh-ls,0.133689839572192,0.00117390082541639
histogram,2,clh_spin,0.374531835205993,0.00367602391078575
lu_cb,2,ahmcs,0.078064012490242,0.000566253089057119
memcached-old,1,mcs_stp,189291,1555.72420309108
histogram,2,malth_stp,0.4739336492891,0.00445709911950185
lu_ncb,1,c-ptl-tkt,0.041649312786339,0.000299303447249602
lu_ncb,1,c-tkt-tkt,0.0482392667631452,0.000340119988958209
freqmine,1,ticket,0.0170852554245686,0.000142572719365927
histogram,2,c-tkt-tkt,0.4739336492891,0.00450091899539002
bodytrack,2,c-bo-mcs_stp,0.042571306939123,0.000407457007933715
histogram,2,hticket-ls,0.37593984962406,0.00382910134096929
histogram,1,ticket,0.970873786407767,0.00807858074265569
pca,2,mcs_stp,0.00639590661976335,8.17395151663326e-05
kyotocabinet,1,mcs_stp,29672,400.674394745624
rocksdb,1,clh_stp,3620194,27069.3842812262
kyotocabinet,1,mcs_stp,33413,446.480315219673
s_raytrace,1,clh_spin,0.0619962802231866,0.000489737186525312
lu_ncb,1,mcs_stp,0.0488519785051295,0.00034061194735528
vips,2,ticket,0.103950103950104,0.000661357881258918
radiosity,2,c-bo-mcs_stp,0.0953288846520496,0.000979427333558908
canneal,2,ticket,0.0182481751824818,0.000184811609154576
streamcluster,1,ttas-ls,1.13636363636364,0.00911233060621629
sqlite,1,mutexee,21353,167.698076988488
pca_ll,2,mcs_stp,22625,285.480662940483
dedup,2,pthread,0.0768639508070715,0.000774397457929451
histogram,2,mcs-ls,0.355871886120996,0.00357197322080246
streamcluster,2,ttas,0.854700854700855,0.00560500263973204
histogram,2,clh-ls,0.549450549450549,0.00469180263960347
p_raytrace,2,ticket-ls,0.0167140230653518,0.000207300269284501
pca,1,malth_stp,0.112107623318386,0.000891266106329389
memcached-new,1,backoff,391712,2514.5769740622
x264,2,mcs_spin,0.146842878120411,0.000895694443743315
dedup,2,hmcs,0.0436490615451768,0.00045530861076025
histogram,2,c-bo-mcs_spin,0.636942675159236,0.00551662184365447
s_raytrace_ll,2,mcs_spin,329553,1905.74556789377
histogram,1,mcs-timepub,0.925925925925926,0.00756196804059736
dedup,2,spinlock,0.069060773480663,0.000699031362028077
histogram,2,ttas,0.425531914893617,0.00406462212651031
histogram,1,ticket-ls,0.99009900990099,0.00786838892061598
x264,1,ttas,0.0907441016333938,0.000698705867542596
histogram,2,ttas,0.602409638554217,0.00524754652667598
x264,1,mutexee,0.0893655049151028,0.000681443426187535
upscaledb,1,mcs_stp,25267,359.278613704124
blackscholes,2,hmcs,0.0335908632851864,0.00032930742904763
radiosity_ll,2,c-bo-mcs_stp,155529,1242.15196188514
histogram,2,ticket-ls,0.371747211895911,0.00366665652591693
histogram,1,c-tkt-tkt,0.99009900990099,0.0081632734360764
histogram,1,ticket,0.961538461538461,0.00794510296150296
histogram,2,ttas,0.602409638554217,0.00522822173388191
streamcluster,1,pthreadadapt,1.20481927710843,0.00986007294403083
upscaledb,2,c-tkt-tkt,329418,2135.18983843621
pca,1,c-bo-mcs_stp,0.109649122807018,0.00088301189217723
lu_cb,2,c-bo-mcs_stp,0.0777604976671851,0.000564548004869511
ferret,2,hticket-ls,0.0103305785123967,6.83215858331423e-05
lu_cb,1,ticket,0.0521376433785193,0.000436382664171166
radiosity,2,c-bo-mcs_stp,0.0980392156862745,0.00104568684241003
histogram,2,alock-ls,0.429184549356223,0.00412194583856324
fmm,2,mcs-ls,0.0747384155455904,0.000592805396205085
streamcluster,2,malth_spin,0.72463768115942,0.00478288751719926
radiosity,1,c-bo-mcs_spin,0.112866817155756,0.00122279055027071
histogram,2,alock-ls,0.392156862745098,0.00388157476854674
histogram,1,spinlock,1,0.00814697979279346
streamcluster,2,spinlock,0.632911392405063,0.00420597277912924
histogram,2,mutexee,0.505050505050505,0.00463441897981061
sqlite,2,c-bo-mcs_stp,4108,40.4443088905934
vips,2,ttas-ls,0.169204737732657,0.00104316776769826
swaptions,2,clh_spin,0.0674763832658569,0.000451414425011059
matrix_multiply,1,ttas,0.0337837837837838,0.000276452031404069
dedup,2,clh_spin,0.00827814569536424,6.90078845940525e-05
linear_regression,1,mutexee,1.53846153846154,0.0108592415017449
ferret,2,backoff,0.0359324469996407,0.000223265956034884
streamcluster,1,spinlock,1.20481927710843,0.00994005718097414
lu_ncb,1,clh_spin,0.0461041954817888,0.000330176816879992
dedup,2,c-bo-mcs_spin,0.00557351465834355,3.93084430395684e-05
histogram,2,hticket-ls,0.578034682080925,0.00519292570639057
histogram,2,mcs_spin,0.515463917525773,0.00471252355160223
radiosity,2,backoff,0.111856823266219,0.00116900471486839
s_raytrace,2,ticket-ls,0.117233294255569,0.000705014009580139
histogram,1,ttas-ls,1,0.00837733276045781
kyotocabinet,2,clh_stp,18837,250.14488205125
water_spatial,1,ticket-ls,0.0510986203372509,0.000447060370316217
memcached-old,1,pthreadadapt,232123,1857.13240716492
streamcluster,2,mcs_spin,0.869565217391304,0.00576395337111586
linear_regression,2,clh-ls,2,0.0123637549747577
pca,2,c-bo-mcs_spin,0.136425648021828,0.00099835222265157
histogram,2,hmcs,0.483091787439614,0.00458708757782281
swaptions,1,mcs-timepub,0.0364963503649635,0.000312005831708489
lu_ncb,1,c-bo-mcs_stp,0.043535045711798,0.000308515322817509
vips,1,mcs_stp,0.0892857142857143,0.000709926736739247
streamcluster_ll,2,mcs-ls,25098,164.98486905741
word_count,2,spinlock-ls,0.135135135135135,0.00118915192823839
lu_ncb,1,hticket-ls,0.0466417910447761,0.000324400780082144
histogram,2,malth_spin,0.478468899521531,0.00452770882869581
vips,2,c-bo-mcs_spin,0.130548302872063,0.000819961395381145
pca,2,ticket,0.13531799729364,0.000967100848075298
radiosity,1,c-bo-mcs_spin,0.111234705228031,0.00120822514880317
histogram,2,ticket-ls,0.483091787439614,0.00450111218656185
memcached-old,1,c-bo-mcs_stp,110529,998.336584407191
lu_ncb,1,c-ptl-tkt,0.0490196078431373,0.000343242552109522
rocksdb,1,c-bo-mcs_stp,3500498,26129.2114091257
kyotocabinet,2,ttas,509115,3288.64858424878
lu_ncb,2,pthreadadapt,0.0757575757575758,0.000422290946169866
dedup,2,partitioned,0.0800640512409928,0.000809311698254051
lu_ncb,1,ticket-ls,0.0465116279069767,0.00032865752934603
histogram,2,mcs-ls,0.520833333333333,0.00466931881796512
histogram,2,c-bo-mcs_stp,0.458715596330275,0.00431283987981599
lu_ncb,2,ticket,0.0786782061369001,0.000419100449333518
histogram,2,ttas-ls,0.377358490566038,0.00377633642988515
histogram,2,c-bo-mcs_stp,0.40650406504065,0.0039562028719311
histogram,2,malth_stp,0.578034682080925,0.00509086276220673
histogram,2,mcs-ls,0.427350427350427,0.0041062052073835
streamcluster,1,mcs-ls,1.12359550561798,0.0091037964251285
matrix_multiply,2,ticket,0.0675219446320054,0.000417310122709007
histogram,2,pthreadadapt,0.403225806451613,0.00404786282051964
memcached-old,1,c-bo-mcs_stp,89651,852.50547470722
histogram,2,c-bo-mcs_stp,0.558659217877095,0.00493729353318477
lu_ncb,1,pthreadadapt,0.0476190476190476,0.000332675770397675
lu_ncb,1,mcs_stp,0.0458926112895824,0.000321218813650361
radiosity,2,spinlock-ls,0.0961538461538461,0.000935699594094452
histogram,1,mcs_stp,1,0.00794198916966821
blackscholes,1,mcs-timepub,0.0267165375367352,0.000275199757211289
histogram,1,ttas-ls,0.99009900990099,0.00821144571246958
bodytrack,2,mcs-ls,0.0430848772081,0.000415111826231818
pca,1,ticket-ls,0.114678899082569,0.000920195893363018
lu_ncb,1,clh_spin,0.0485436893203883,0.000338255661401326
histogram,2,c-tkt-tkt,0.471698113207547,0.00426469090701625
radiosity_ll,1,partitioned,318693,2538.61451309125
freqmine,2,pthread,0.0287686996547756,0.000204384765542675
upscaledb,1,mutexee,63721,859.852409972491
radiosity,2,c-bo-mcs_stp,0.099304865938431,0.00104924709878928
histogram,2,pthread,0.431034482758621,0.00421992277786072
pca_ll,1,malth_spin,425566,2744.81374992727
lu_ncb,1,mutexee,0.0470145745181006,0.000329691906991206
s_raytrace,2,ahmcs,0.116279069767442,0.000700345435441126
canneal,1,clh_spin,0.0155763239875389,0.000161206257313603
dedup,1,c-ptl-tkt,0.113765642775882,0.00104161256140418
lu_ncb,1,mutexee,0.043010752688172,0.000303534565924475
histogram,2,c-bo-mcs_stp,0.389105058365759,0.00377448576858827
streamcluster_ll,2,alock-ls,48014,306.996995024103
kyotocabinet,2,hticket-ls,588769,3932.07072978928
canneal,1,spinlock-ls,0.015605493133583,0.000162170026181199
histogram,2,ttas,0.408163265306122,0.00403567945823296
sqlite,1,mcs_stp,3940,43.1982757879672
histogram,2,c-bo-mcs_stp,0.571428571428571,0.0049544254295358
histogram,1,clh_spin,0.909090909090909,0.00738927532992597
freqmine,1,pthreadadapt,0.0170998632010944,0.000142515057876293
streamcluster,2,spinlock,0.645161290322581,0.00428322120010144
memcached-new,1,backoff,390110,2501.8410923606
sqlite,2,malth_stp,13604,130.987616393772
kyotocabinet,1,clh_stp,18298,257.374110049332
histogram,2,alock-ls,0.398406374501992,0.00393017368879905
bodytrack,1,mcs_stp,0.0368324125230203,0.000365859535177678
string_match,1,alock-ls,0.0321750321750322,0.000260072056900855
p_raytrace,2,mcs_stp,0.0177714590367869,0.000220347839252529
histogram,2,mcs-ls,0.4,0.00393206791183016
histogram,2,clh_stp,0.275482093663912,0.00293270643487759
water_nsquared,2,ticket-ls,0.0351741118536757,0.000222600164406026
linear_regression,2,ticket-ls,2,0.01243779532068
pca,2,hticket-ls,0.134770889487871,0.00100939576261473
x264,1,mcs-timepub,0.0904977375565611,0.000693473629521006
streamcluster_ll,2,malth_spin,33446,219.655310996285
histogram,2,pthreadadapt,0.571428571428571,0.00505340948484533
lu_ncb,2,clh_stp,0.0805152979066023,0.000432270656097393
x264,2,spinlock,0.148367952522255,0.000897944564036443
freqmine,2,clh_spin,0.0287273771904625,0.000203214236737477
linear_regression,2,clh_stp,0.625,0.00608576868553117
water_nsquared,1,spinlock,0.0180245133381399,0.000149494537456595
sqlite,1,c-bo-mcs_stp,23212,203.941991700021
histogram,2,spinlock-ls,0.396825396825397,0.00389778589702171
blackscholes,1,ttas-ls,0.0268096514745308,0.000274807273063249
barnes,2,mcs_stp,0.0965250965250965,0.000649616873734893
ferret,2,ttas,0.037821482602118,0.000235042090088244
canneal,2,clh_stp,0.0182248952068526,0.000183354150773823
radiosity_ll,1,clh-ls,319856,2543.51722462841
streamcluster,1,ahmcs,1.28205128205128,0.0103837961110898
dedup,2,clh_spin,0.00477942933613727,3.6106383728567e-05
streamcluster,2,ticket-ls,0.543478260869565,0.00366797916253316
streamcluster,2,mcs_stp,0.662251655629139,0.00434948471567584
matrix_multiply,1,ahmcs,0.0345423143350604,0.000283484687556175
pca,2,mcs_spin,0.14367816091954,0.00103714405094307
water_spatial,2,ahmcs,0.0152695067949305,0.000164193408250088
canneal,2,mutexee,0.0183250870441635,0.000183513257037419
histogram,2,clh_stp,0.357142857142857,0.00352136382026366
sqlite,1,c-bo-mcs_stp,23990,204.809068901177
upscaledb,1,mcs_stp,16290,234.106234563755
histogram,2,pthreadadapt,0.383141762452107,0.00381638714200552
lu_ncb,1,c-ptl-tkt,0.0465332712889716,0.000327565677965823
pca,2,c-bo-mcs_stp,0.0736377025036819,0.000648723487494134
dedup,2,mcs_stp,0.0463177396943029,0.000481631419318113
memcached-new,1,c-bo-mcs_stp,440095,2754.39305649239
histogram,2,c-tkt-tkt,0.416666666666667,0.00405193696626949
radiosity_ll,1,pthread,301320,2282.88771476765
radiosity_ll,2,mcs_stp,5037,63.6146889234134
s_raytrace_ll,1,malth_stp,188719,1475.52562497368
blackscholes,2,malth_stp,0.0336134453781513,0.000330714368875485
streamcluster,2,mcs-timepub,0.862068965517241,0.00563058399443099
histogram,1,clh-ls,1.05263157894737,0.00810112760729324
upscaledb,2,c-bo-mcs_stp,58744,664.733307840423
volrend,1,c-tkt-tkt,0.1085776330076,0.00103023718422315
kmeans,2,clh-ls,0.0390930414386239,0.000246555406225274
word_count,2,malth_stp,0.128205128205128,0.00114505405927887
linear_regression,1,mcs_stp,1.01010101010101,0.00849531015553333
s_raytrace,2,malth_spin,0.113636363636364,0.000687355685592635
pca_ll,2,c-bo-mcs_stp,103628,1044.0298439721
streamcluster_ll,2,malth_spin,26955,177.524861252022
histogram,2,pthread,0.526315789473684,0.00477352037360931
word_count,2,ttas,0.119189511323004,0.001094742445435
linear_regression,2,mcs_spin,2.04081632653061,0.012565862712823
dedup,2,c-bo-mcs_spin,0.0488997555012225,0.00050347117851598
word_count,2,ttas,0.133511348464619,0.00117015285998178
rocksdb,1,clh_stp,3558673,26403.4755300909
lu_ncb,2,pthreadadapt,0.0717875089734386,0.000413373649329142
water_spatial,2,clh_stp,0.0209555741827326,0.000217822648167741
fmm,2,ahmcs,0.069589422407794,0.000560061890378478
histogram,2,hmcs,0.352112676056338,0.00355203320156474
streamcluster_ll,1,pthread,26514,211.677830142728
s_raytrace,2,clh-ls,0.116009280742459,0.00069954345849168
histogram,2,ticket-ls,0.476190476190476,0.00447202337283339
histogram,2,clh_spin,0.641025641025641,0.00548365731383946
pca,2,c-tkt-tkt,0.132100396301189,0.000973486312722574
histogram,2,c-bo-mcs_stp,0.408163265306122,0.00403638238469931
histogram,1,clh-ls,0.980392156862745,0.00825698975651062
radiosity,1,backoff,0.107411385606874,0.00117424120841351
pca,2,mutexee,0.122100122100122,0.000874401549086986
vips,2,mcs-timepub,0.168918918918919,0.00103817815555535
streamcluster_ll,1,alock-ls,25253,213.997431946075
histogram,2,alock-ls,0.398406374501992,0.00381708066952633
histogram,2,mcs-ls,0.371747211895911,0.00368250073734712
vips,2,hmcs,0.101729399796541,0.000649227848324715
lu_ncb,1,hticket-ls,0.0414250207125104,0.00029300436739916
histogram,2,ttas-ls,0.591715976331361,0.00515216642750568
barnes,1,ahmcs,0.0516795865633075,0.00043617944206774
upscaledb,2,c-bo-mcs_stp,58249,672.343847047864
linear_regression,2,ahmcs,1.96078431372549,0.0121398730926803
pca,2,pthreadadapt,0.102880658436214,0.000727271444101438
pca,1,clh-ls,0.117096018735363,0.000920766352841042
lu_ncb,2,malth_spin,0.0801924619085806,0.000424793327999566
dedup,2,clh-ls,0.0148367952522255,0.000149955182542199
streamcluster,2,backoff,0.714285714285714,0.00472515395449363
