bench,node,strategy,throughput,tpp
memcached,2,malth_spin,62711,369.138117914538
barnes,1,clh_spin,0.0481231953801732,0.000330420700957627
streamcluster,1,mutexee,0.518134715025907,0.00386348394919457
radiosity,4,clh_stp,0.00883626402756914,8.27939037285536e-05
radiosity_ll,3,hticket-ls,372371,1781.37420569232
memcached,3,spinlock-ls,57053,301.561273196104
histogram,2,ttas-ls,0.671140939597315,0.00494670457590207
rocksdb,3,mutexee,7380339,36358.9262224321
p_raytrace,1,clh_stp,0.0134282261313281,0.000117161432487442
linear_regression,4,malth_stp,2.22222222222222,0.0119004903370934
canneal,4,clh_stp,0.013271400132714,0.000107774453325916
lu_cb,2,spinlock-ls,0.065359477124183,0.00041702141740347
pca,3,mcs-timepub,0.0784929356357928,0.000502005601735932
bodytrack,4,mutexee,0.0423728813559322,0.000316082570130948
x264,3,spinlock,0.125156445556946,0.000770711060328685
mysqld,1,mcs-timepub,1719,7.55991619496462
canneal,2,c-ptl-tkt,0.0128369704749679,0.000104557721093328
swaptions,1,alock-ls,0.0365497076023392,0.000239362401906188
bodytrack,4,c-tkt-tkt,0.0446030330062444,0.000329113585830183
water_spatial,3,c-bo-mcs_spin,0.0945179584120983,0.000581038834556164
pca_ll,1,hticket-ls,349699,2161.37433045491
pca_ll,1,c-bo-mcs_spin,320574,2006.60989344544
ferret,4,clh_stp,0.0751314800901578,0.000308187260510242
ferret,1,partitioned,0.0268240343347639,0.000169661905890926
canneal,3,clh_spin,0.013457139012246,0.000109091110782522
pca,4,ttas-ls,0.058343057176196,0.000332319647524395
swaptions,4,clh-ls,0.132978723404255,0.000533010785338923
mysqld,1,pthreadadapt,2889,13.7987696054115
ssl_proxy,1,mcs_stp,6763,62.1907932245784
streamcluster_ll,2,ticket,9578,57.2690362578472
lu_ncb,2,c-bo-mcs_spin,0.0479846449136276,0.000289538579185648
rocksdb,1,hmcs,2545018,16988.5399257569
word_count,2,pthread,0.0925069380203515,0.000739347711620019
water_spatial,1,ttas-ls,0.0210881484605652,0.00016829543654926
string_match,2,ahmcs,0.0667556742323097,0.000381234220222403
water_nsquared,1,ahmcs,0.0137400384721077,9.79301239380566e-05
ferret,2,clh_spin,0.0526038926880589,0.000260698300670245
kyotocabinet,2,ticket-ls,352946,2099.4360325671
memcached,3,spinlock,63781,334.590277703898
ssl_proxy,1,ahmcs,77451,516.976539426955
fmm,1,ticket,0.0433463372345037,0.000319481385611152
blackscholes,4,spinlock,0.0351988736360436,0.000266669965338582
upscaledb,4,ttas-ls,193183,882.901707605841
p_raytrace,1,mcs-ls,0.013444474321054,0.000116741851775538
water_nsquared,2,pthreadadapt,0.03725782414307,0.000203475941333717
volrend,1,c-tkt-tkt,0.094876660341556,0.000695021455117713
kmeans,4,mcs-timepub,0.0459981600735971,0.00019191298321433
linear_regression,4,clh_spin,2.08333333333333,0.0111024975467921
dedup,1,ttas-ls,0.0225580870742161,0.000183588303759023
pca_ll,3,mcs-ls,810538,2996.06034871606
pca,1,ttas,0.0819000819000819,0.00059894976159796
blackscholes,3,pthreadadapt,0.0337609723160027,0.000257967043065451
swaptions,1,ticket,0.0365898280278083,0.000240978404071846
dedup,3,clh_stp,0.0087527352297593,6.60187927928352e-05
vips,2,malth_stp,0.164744645799012,0.000886533025483322
volrend,1,spinlock-ls,0.0921658986175115,0.000666292365381346
memcached,2,spinlock,86744,507.715931274189
x264,3,c-tkt-tkt,0.125944584382872,0.000775573046454696
x264,4,c-bo-mcs_spin,0.129032258064516,0.000785367468730341
memcached,1,pthread,93769,627.931057001721
bodytrack,1,malth_spin,0.025980774227072,0.000227290449677315
x264,4,pthread,0.130039011703511,0.000789068625176026
rocksdb,2,pthread,5081535,29060.6352053511
streamcluster,1,mcs-timepub,0.574712643678161,0.00390776864132351
pca,3,hmcs,0.0816326530612245,0.000547831611319073
radiosity,3,clh_spin,0.0598086124401914,0.000476106481258335
streamcluster_ll,3,malth_spin,2397,20.9667688784258
lu_ncb,1,hmcs,0.0344234079173838,0.000228372707984647
water_nsquared,4,spinlock,0.0659195781147001,0.000280712152200472
blackscholes,2,pthread,0.0312891113892365,0.000241213012886869
s_raytrace_ll,3,spinlock,63880,329.596036922392
s_raytrace_ll,4,clh_stp,13059,129.254526719392
streamcluster,4,mcs_spin,0.0364830353885443,0.00025717553331503
word_count,1,alock-ls,0.130890052356021,0.000979636195621275
matrix_multiply,4,ttas,0.116414435389988,0.000510851478237615
freqmine,2,clh-ls,0.0251256281407035,0.000153416809776015
word_count,2,mcs-timepub,0.09765625,0.000758611694142339
word_count,2,pthread,0.0937207122774133,0.000748562225118641
upscaledb,1,mcs_stp,23867,243.125065022738
s_raytrace,3,c-bo-mcs_stp,0.0224014336917563,0.000166400754516932
bodytrack,3,mcs-timepub,0.0420875420875421,0.000331524805842995
fmm,3,mcs_stp,0.0676132521974307,0.000449482553145243
string_match,2,partitioned,0.0665335994677312,0.000380547721582189
radiosity_ll,2,spinlock,43752,269.186148608104
barnes,1,ticket,0.0509424350483953,0.000347498713434663
volrend,1,c-tkt-tkt,0.0950570342205323,0.000690312888727915
lu_cb,4,ticket-ls,0.0863557858376511,0.000499166233405767
rocksdb,4,mutexee,9049588,38671.9452813812
rocksdb,4,partitioned,8977636,38546.4976749118
s_raytrace,1,mcs_stp,0.0542593597395551,0.000344186893698051
x264,2,pthread,0.117370892018779,0.000741661110864744
blackscholes,2,malth_spin,0.0312597686777118,0.000239937999234001
matrix_multiply,2,malth_stp,0.0624219725343321,0.000362376306503246
memcached,1,c-tkt-tkt,145070,941.290222816444
s_raytrace,2,backoff,0.0986193293885601,0.000510963972653813
fmm,1,spinlock,0.0436871996505024,0.000320461301531137
memcached,1,ahmcs,172475,1096.85590951623
rocksdb,4,mcs_spin,9031836,38676.3544700351
histogram,1,mcs_stp,0.757575757575758,0.00562425486004939
ssl_proxy,2,hticket-ls,85790,485.487983784758
matrix_multiply,2,mutexee,0.0615384615384615,0.000355458421565445
rocksdb,2,mcs_spin,5057315,28342.3593296235
barnes,2,mcs_stp,0.0895255147717099,0.000522090175697075
streamcluster_ll,3,ticket-ls,2261,19.6553390655523
lu_ncb,3,mcs_spin,0.0639386189258312,0.000357933279670353
vips,3,pthread,0.236406619385343,0.0010794384045536
upscaledb,4,malth_spin,254609,1180.0031280564
rocksdb,3,ticket-ls,7662917,37041.9107003589
fmm,1,clh_spin,0.0414593698175788,0.000307277355151832
barnes,4,ttas,0.13531799729364,0.000667583752280413
histogram,2,c-bo-mcs_spin,0.649350649350649,0.00494534733464027
x264,1,backoff,0.0798722044728434,0.000550856838835791
water_spatial,1,partitioned,0.0472366556447803,0.000341625024184703
kmeans,2,malth_stp,0.032123353678124,0.000176373632391844
water_nsquared,2,c-tkt-tkt,0.0371609067261241,0.000204240936373568
streamcluster,4,mcs_spin,0.0345423143350604,0.000241235384331777
s_raytrace,1,clh-ls,0.0539374325782093,0.000342592553733715
dedup,2,partitioned,0.0909090909090909,0.000689867503640229
bodytrack,2,backoff,0.0363636363636364,0.000304767040916672
linear_regression,4,hmcs,1.78571428571429,0.00874699697006649
bodytrack,3,c-tkt-tkt,0.0413736036408771,0.000333304039019141
radiosity_ll,1,mutexee,175808,1189.60522886063
bodytrack,3,pthreadadapt,0.0405022276225192,0.00032192093746488
blackscholes,3,c-tkt-tkt,0.0339097999321804,0.00025857659046535
streamcluster,3,c-tkt-tkt,0.389105058365759,0.0020182790732157
matrix_multiply,1,ahmcs,0.0310462589257994,0.000214591068915762
linear_regression,4,ttas-ls,2.32558139534884,0.0114202547422579
p_raytrace,3,ttas,0.01354096140826,0.0001172993351564
radiosity_ll,4,c-ptl-tkt,306050,1326.12904755232
radiosity_ll,3,clh_stp,4853,49.2451693741075
kmeans,1,c-tkt-tkt,0.0228519195612431,0.000151111931192204
swaptions,1,backoff,0.0365497076023392,0.000241838204141303
lu_ncb,3,partitioned,0.0632511068943706,0.000350397556021337
ferret,2,clh_stp,0.0527426160337553,0.000262545930503802
kmeans,4,ttas-ls,0.0447027268663388,0.000186909650727827
x264,3,spinlock-ls,0.126582278481013,0.000776398214768579
pca,4,backoff,0.0820344544708778,0.000455819632025745
water_nsquared,1,pthreadadapt,0.0191314329443275,0.000127534793915579
linear_regression,4,alock-ls,2.56410256410256,0.0125936994854907
histogram,2,spinlock-ls,0.588235294117647,0.00440476285598093
p_raytrace,2,backoff,0.013319126265317,0.000115830330648421
radiosity,4,c-bo-mcs_spin,0.0677966101694915,0.000544066695908837
string_match,2,clh-ls,0.066711140760507,0.000383449976899056
dedup,1,hmcs,0.0508905852417303,0.000419128455897854
streamcluster_ll,2,c-tkt-tkt,20338,119.705680353544
pca,1,ahmcs,0.0823045267489712,0.000601817257501281
kyotocabinet,1,backoff,458318,3252.24334774357
water_spatial,1,spinlock-ls,0.0473933649289099,0.000341403598425473
rocksdb,1,pthreadadapt,2531594,16904.5216717837
s_raytrace_ll,2,malth_spin,276776,1444.96330213687
bodytrack,2,backoff,0.0363108206245461,0.000304126130672982
kyotocabinet,2,clh-ls,362777,2186.66793004775
word_count,1,partitioned,0.12853470437018,0.000976075661293554
x264,4,ttas-ls,0.127713920817369,0.000775251496391989
matrix_multiply,1,mcs_stp,0.0307787011388119,0.000212788934441224
rocksdb,2,malth_spin,4947416,27718.8758395649
sqlite,3,mutexee,11334,57.4068577784555
streamcluster_ll,4,mcs-ls,3699,23.3909666135782
fmm,2,alock-ls,0.0571102227298686,0.0003963610455475
upscaledb,3,mcs-ls,242815,1262.15752187457
streamcluster,4,malth_stp,0.0229726625315874,0.000150118052588861
linear_regression,4,pthreadadapt,2.4390243902439,0.0118203002308977
swaptions,1,spinlock,0.036563071297989,0.000240520559050027
dedup,3,clh_spin,0.00941619585687382,7.1234130659026e-05
memcached,3,pthreadadapt,47214,248.026155386143
kyotocabinet,2,c-bo-mcs_stp,156718,1154.87385425004
linear_regression,4,ahmcs,2.63157894736842,0.0127908266237986
fmm,4,ttas-ls,0.0685400959561343,0.000449040766053237
word_count,2,pthreadadapt,0.0938967136150235,0.000747349075292471
canneal,2,pthreadadapt,0.0128882587962366,0.000104825100530495
kmeans,4,mutexee,0.0427899015832264,0.000180014671026475
linear_regression,2,backoff,1.78571428571429,0.0108726524597849
kyotocabinet,4,mutexee,198753,1086.44654423954
bodytrack,1,c-bo-mcs_spin,0.0258331180573495,0.000225070264044282
radiosity,4,ttas-ls,0.0500250125062531,0.000353748009133178
s_raytrace_ll,4,ttas-ls,201175,877.655691015288
ferret,3,c-tkt-tkt,0.0135574837310195,6.17303710242313e-05
streamcluster_ll,2,pthreadadapt,10780,64.9076602431044
upscaledb,3,malth_stp,153537,1536.56083464685
upscaledb,1,clh_spin,222939,1602.6460124969
kyotocabinet,2,malth_stp,234749,2257.67881430955
matrix_multiply,1,mcs-timepub,0.0309981401115933,0.000212122319296872
ssl_proxy,3,spinlock-ls,11795,63.3272929636972
radiosity,1,hmcs,0.0640204865556978,0.000534992611634335
string_match,4,c-tkt-tkt,0.117370892018779,0.000528972991193433
p_raytrace,1,c-bo-mcs_spin,0.0135998912008704,0.000118432756723829
kyotocabinet,2,ttas-ls,324863,1967.63042235985
ferret,3,backoff,0.0696378830083565,0.000286780826969217
rocksdb,2,ticket-ls,4952431,27892.7651883798
radiosity,2,pthread,0.0592768227622999,0.000463223152190721
water_spatial,4,hticket-ls,0.103626943005181,0.000624280804322539
histogram,2,clh_spin,0.704225352112676,0.00513889025140854
matrix_multiply,4,spinlock,0.114025085518814,0.00050331787672823
ferret,2,ticket,0.0528262017960909,0.000262893996623517
s_raytrace_ll,1,pthread,154484,973.08026888646
pca,2,ahmcs,0.0816993464052288,0.000564283862285925
histogram,4,ahmcs,0.24330900243309,0.00212158917518358
upscaledb,2,clh-ls,231496,1401.61999434632
freqmine,1,c-tkt-tkt,0.0165398610651671,0.00011233188542719
barnes,4,mutexee,0.144717800289436,0.000695790434127691
lu_ncb,3,pthread,0.0595238095238095,0.000332173786504907
lu_cb,2,spinlock-ls,0.0647249190938511,0.000412147659911314
canneal,1,mcs-ls,0.0111557340473003,9.15747860071381e-05
ssl_proxy,2,alock-ls,66420,381.395937958698
kmeans,4,clh_spin,0.0438020148926851,0.000184873994322446
word_count,1,malth_stp,0.130039011703511,0.000983819165537177
bodytrack,2,c-tkt-tkt,0.0363372093023256,0.00030402584099011
pca,1,clh_spin,0.0856898029134533,0.000628790265980597
water_nsquared,1,hticket-ls,0.0192122958693564,0.00012846224529026
pca_ll,2,clh_stp,24295,240.847213556354
x264,2,hticket-ls,0.117924528301887,0.000744534066251874
pca,3,backoff,0.0814332247557003,0.000496676445114971
blackscholes,3,c-bo-mcs_spin,0.0337837837837838,0.000256770041341253
canneal,1,clh_stp,0.0111819300011182,9.19045364056469e-05
canneal,3,clh_stp,0.0134716421931833,0.000108863637641547
memcached,1,ttas,152336,1004.6976156041
rocksdb,2,spinlock,5019440,28057.5956349227
lu_ncb,3,mutexee,0.0668002672010688,0.000365782249410666
water_spatial,1,ttas,0.0471253534401508,0.000340269685734588
sqlite,2,malth_stp,12794,94.2469840559945
rocksdb,2,ttas,4970624,28025.0459911077
kmeans,4,c-bo-mcs_spin,0.0458505272810637,0.000191873016055679
lu_cb,2,malth_stp,0.0651041666666667,0.000416130882896805
s_raytrace_ll,2,spinlock,82272,473.752678160651
fmm,2,ticket,0.0587544065804935,0.000406894739897628
dedup,4,spinlock-ls,0.0526592943654555,0.000358794296952451
x264,1,backoff,0.0800640512409928,0.000552453027539077
blackscholes,3,spinlock-ls,0.0338753387533875,0.000259029450633142
radiosity_ll,3,mutexee,153373,768.133834192673
kmeans,1,clh-ls,0.0228206298493838,0.000152243920116556
linear_regression,2,c-bo-mcs_stp,1.75438596491228,0.010699992664085
volrend,1,mcs_spin,0.0956937799043062,0.000691774453987076
matrix_multiply,1,ticket,0.0308451573103023,0.000212485554682186
blackscholes,3,c-tkt-tkt,0.0337837837837838,0.000257283668627014
blackscholes,2,malth_spin,0.0312891113892365,0.000241027031742962
linear_regression,4,c-bo-mcs_stp,0.65359477124183,0.00453772607603609
x264,3,mutexee,0.12531328320802,0.000770750507215301
blackscholes,2,malth_stp,0.0312695434646654,0.000239709454115461
radiosity_ll,1,c-bo-mcs_stp,226984,1501.17960029565
freqmine,4,spinlock,0.0319590923617769,0.000178130836737978
radiosity_ll,1,clh-ls,235050,1536.7234841599
streamcluster_ll,3,spinlock-ls,2608,22.4923884653512
fmm,2,ticket,0.0578368999421631,0.000401251019626489
string_match,2,ahmcs,0.0664451827242525,0.00038247811354001
barnes,2,clh_spin,0.0819000819000819,0.000490504102264106
freqmine,3,mcs-timepub,0.0303030303030303,0.000174359315448715
streamcluster_ll,3,spinlock-ls,2535,22.3606122129218
ferret,1,ticket-ls,0.0268817204301075,0.000169724316592284
string_match,4,mcs-ls,0.119331742243437,0.000534669973477835
matrix_multiply,4,ticket-ls,0.117924528301887,0.000518647669126035
fmm,2,spinlock-ls,0.0594883997620464,0.000412167318046691
kyotocabinet,1,hmcs,418778,2942.08142428726
word_count,2,pthread,0.093984962406015,0.000739125240724591
blackscholes,2,alock-ls,0.0312695434646654,0.000239908318249282
memcached,2,ttas-ls,85028,508.509386796934
rocksdb,2,c-bo-mcs_stp,4970114,28120.608571912
kyotocabinet,1,mcs_stp,95299,909.514567035506
histogram,4,spinlock-ls,0.233100233100233,0.00197038481670641
rocksdb,1,spinlock,2478126,16626.0621353187
s_raytrace_ll,4,ttas-ls,201346,889.481159683647
swaptions,1,backoff,0.0365497076023392,0.000241154530846932
volrend,4,c-bo-mcs_stp,0.0575373993095512,0.000441048678355184
blackscholes,1,pthread,0.0255689082076195,0.000201034508058606
barnes,2,clh_spin,0.0819672131147541,0.000492185651589095
histogram,2,ttas,0.709219858156028,0.00523189218962049
lu_ncb,3,clh-ls,0.0607164541590771,0.000338238744794503
p_raytrace,3,c-bo-mcs_stp,0.0132432790358893,0.00011491941759537
lu_cb,1,ttas-ls,0.045766590389016,0.000316387350827766
canneal,4,clh_spin,0.013848497438028,0.000111836601157141
word_count,3,ticket-ls,0.0502765208647562,0.00043103126228625
upscaledb,3,malth_spin,251450,1324.25951102588
word_count,1,ticket,0.130208333333333,0.000982929401198966
upscaledb,3,mcs_stp,17419,179.370028857063
dedup,1,pthreadadapt,0.105042016806723,0.000769243843417477
streamcluster_ll,3,hmcs,22176,114.065598366418
p_raytrace,2,ticket-ls,0.0135062128579146,0.000117873661591251
rocksdb,4,partitioned,8961172,38498.4661141038
lu_cb,1,malth_stp,0.0418060200668896,0.0002948466336807
radiosity,4,malth_spin,0.0635324015247776,0.000486852400013394
kmeans,1,mutexee,0.0227531285551763,0.000150925772174069
s_raytrace_ll,3,c-bo-mcs_stp,112719,804.120374463747
kyotocabinet,1,c-bo-mcs_stp,427592,3220.9857930099
kyotocabinet,4,backoff,350129,1632.70606893403
water_spatial,4,pthreadadapt,0.114285714285714,0.000665483143051117
x264,2,ttas-ls,0.118203309692671,0.000741798752366305
pca,3,ttas,0.0626959247648903,0.000391376577105096
blackscholes,1,c-tkt-tkt,0.0255036980362153,0.00020043029389671
radiosity_ll,4,mcs_stp,4571,46.2481003473899
word_count,3,alock-ls,0.0513610683102209,0.000443611817987936
swaptions,3,mcs_spin,0.0998003992015968,0.0004661927591322
radiosity_ll,4,spinlock,22115,105.344595031774
fmm,2,clh-ls,0.0545851528384279,0.000383884831553161
string_match,4,mcs-timepub,0.115874855156431,0.000518962185980159
fmm,2,ticket,0.0577367205542725,0.000403046157078063
linear_regression,3,ticket,2.12765957446809,0.0115499685944804
swaptions,4,c-ptl-tkt,0.132275132275132,0.000534019962815421
barnes,1,mcs-ls,0.0509424350483953,0.000346369422099255
pca_ll,1,mutexee,314947,1974.9114689453
radiosity,3,mcs-timepub,0.0629326620516048,0.000494215679669414
radiosity,4,ticket,0.0526315789473684,0.000368206782678673
canneal,3,alock-ls,0.013430029546065,0.000108897528969842
x264,4,mcs-timepub,0.129198966408269,0.00078406307559124
s_raytrace_ll,1,mcs_stp,152443,956.182752709411
p_raytrace,4,c-bo-mcs_stp,0.0136239782016349,0.00011852141896766
string_match,1,ticket-ls,0.0354107648725212,0.000240746235733447
barnes,1,clh-ls,0.0483325277912035,0.000330624729034024
histogram,3,ttas-ls,0.257731958762887,0.00223641121767944
streamcluster,2,mcs_spin,0.306748466257669,0.00182042441888262
blackscholes,1,spinlock,0.0255102040816327,0.000199647280872903
ferret,2,malth_spin,0.0509683995922528,0.000251007415438027
water_spatial,3,ahmcs,0.0115446779034865,9.49954309206881e-05
water_nsquared,4,clh_spin,0.0337495781302734,0.000191990598456926
histogram,3,hmcs,0.257731958762887,0.00224718484536473
matrix_multiply,4,ttas-ls,0.116550116550117,0.000515481951688424
lu_ncb,2,partitioned,0.0527426160337553,0.00030900688105762
ferret,3,mcs-ls,0.0133457894034432,5.98989505004552e-05
string_match,4,mcs-ls,0.120048019207683,0.000534945081780957
memcached,1,ticket,102120,686.548110322715
blackscholes,1,mutexee,0.0255297421496043,0.000200296236451223
freqmine,2,partitioned,0.0251319426991706,0.000153630965765035
ssl_proxy,1,mcs-ls,72868,484.762208995153
volrend,2,c-ptl-tkt,0.105596620908131,0.000755036298234131
pca,3,ttas-ls,0.0616142945163278,0.000385002624994098
volrend,2,ticket-ls,0.106837606837607,0.000763384885223556
upscaledb,4,spinlock,69353,331.740496151149
streamcluster_ll,4,malth_spin,2296,17.7432965694186
fmm,2,partitioned,0.0580720092915215,0.000401784320632226
word_count,3,clh_stp,0.0478240076518412,0.000420085135890331
fmm,4,clh-ls,0.0556173526140156,0.000359207695356459
volrend,2,mcs_stp,0.0910746812386157,0.000708534401373366
pca_ll,3,partitioned,748423,2816.95466432971
s_raytrace_ll,2,ticket-ls,244602,1297.88662381285
word_count,4,ahmcs,0.0460617227084293,0.000405133394190986
streamcluster_ll,4,ticket,2545,14.3973111050013
upscaledb,4,c-ptl-tkt,270682,1274.89807308078
memcached,2,malth_spin,59039,349.560141804931
dedup,3,pthreadadapt,0.0738552437223043,0.000540779936510597
